time (sec),ref_Roll (deg),ref_Pitch (deg),ref_Yaw (deg)
2.30150000000000000E+02,0.00000000000000000E+00,1.32147964004720000E+01,5.86132767471915000E+01
2.30160000000000000E+02,0.00000000000000000E+00,1.31453980808609000E+01,5.87780352414573000E+01
2.30170000000000000E+02,0.00000000000000000E+00,1.30763640542326000E+01,5.89419288686757000E+01
2.30180000000000000E+02,0.00000000000000000E+00,1.30076924083023000E+01,5.91049621687380000E+01
2.30190000000000000E+02,0.00000000000000000E+00,1.29393812408230000E+01,5.92671396577097000E+01
2.30200000000000000E+02,0.00000000000000000E+00,1.28714286595334000E+01,5.94284658279553000E+01
2.30210000000000000E+02,0.00000000000000000E+00,1.28038327821053000E+01,5.95889451482624000E+01
2.30220000000000000E+02,0.00000000000000000E+00,1.27365917360910000E+01,5.97485820639647000E+01
2.30230000000000000E+02,0.00000000000000000E+00,1.26697036588724000E+01,5.99073809970648000E+01
2.30240000000000000E+02,0.00000000000000000E+00,1.26031666976083000E+01,6.00653463463563000E+01
2.30250000000000000E+02,0.00000000000000000E+00,1.25369790091840000E+01,6.02224824875455000E+01
2.30260000000000000E+02,0.00000000000000000E+00,1.24711387601598000E+01,6.03787937733720000E+01
2.30270000000000000E+02,0.00000000000000000E+00,1.24056441267201000E+01,6.05342845337292000E+01
2.30280000000000000E+02,0.00000000000000000E+00,1.23404932946232000E+01,6.06889590757837000E+01
2.30290000000000000E+02,0.00000000000000000E+00,1.22756844591508000E+01,6.08428216840950000E+01
2.30300000000000000E+02,0.00000000000000000E+00,1.22112158250583000E+01,6.09958766207330000E+01
2.30310000000000000E+02,0.00000000000000000E+00,1.21470856065248000E+01,6.11481281253969000E+01
2.30320000000000000E+02,0.00000000000000000E+00,1.20832920271035000E+01,6.12995804155317000E+01
2.30330000000000000E+02,0.00000000000000000E+00,1.20198333196729000E+01,6.14502376864453000E+01
2.30340000000000000E+02,0.00000000000000000E+00,1.19567077263878000E+01,6.16001041114243000E+01
2.30350000000000000E+02,0.00000000000000000E+00,1.18939134986302000E+01,6.17491838418496000E+01
2.30360000000000000E+02,0.00000000000000000E+00,1.18314488969612000E+01,6.18974810073115000E+01
2.30370000000000000E+02,0.00000000000000000E+00,1.17693121910728000E+01,6.20449997157236000E+01
2.30380000000000000E+02,0.00000000000000000E+00,1.17075016597399000E+01,6.21917440534366000E+01
2.30390000000000000E+02,0.00000000000000000E+00,1.16460155907726000E+01,6.23377180853515000E+01
2.30400000000000000E+02,0.00000000000000000E+00,1.15848522809689000E+01,6.24829258550324000E+01
2.30410000000000000E+02,0.00000000000000000E+00,1.15240100360672000E+01,6.26273713848176000E+01
2.30420000000000000E+02,0.00000000000000000E+00,1.14634871706998000E+01,6.27710586759318000E+01
2.30430000000000000E+02,0.00000000000000000E+00,1.14032820083460000E+01,6.29139917085967000E+01
2.30440000000000000E+02,0.00000000000000000E+00,1.13433928812857000E+01,6.30561744421408000E+01
2.30450000000000000E+02,0.00000000000000000E+00,1.12838181305529000E+01,6.31976108151094000E+01
2.30460000000000000E+02,0.00000000000000000E+00,1.12245561058902000E+01,6.33383047453736000E+01
2.30470000000000000E+02,0.00000000000000000E+00,1.11656051657031000E+01,6.34782601302387000E+01
2.30480000000000000E+02,0.00000000000000000E+00,1.11069636770141000E+01,6.36174808465522000E+01
2.30490000000000000E+02,0.00000000000000000E+00,1.10486300154176000E+01,6.37559707508110000E+01
2.30500000000000000E+02,0.00000000000000000E+00,1.09906025650353000E+01,6.38937336792686000E+01
2.30510000000000000E+02,0.00000000000000000E+00,1.09328797184708000E+01,6.40307734480408000E+01
2.30520000000000000E+02,0.00000000000000000E+00,1.08754598767658000E+01,6.41670938532117000E+01
2.30530000000000000E+02,0.00000000000000000E+00,1.08183414493550000E+01,6.43026986709389000E+01
2.30540000000000000E+02,0.00000000000000000E+00,1.07615228540229000E+01,6.44375916575580000E+01
2.30550000000000000E+02,0.00000000000000000E+00,1.07050025168591000E+01,6.45717765496863000E+01
2.30560000000000000E+02,0.00000000000000000E+00,1.06487788722155000E+01,6.47052570643270000E+01
2.30570000000000000E+02,0.00000000000000000E+00,1.05928503626623000E+01,6.48380368989714000E+01
2.30580000000000000E+02,0.00000000000000000E+00,1.05372154389453000E+01,6.49701197317019000E+01
2.30590000000000000E+02,0.00000000000000000E+00,1.04818725599427000E+01,6.51015092212936000E+01
2.30600000000000000E+02,0.00000000000000000E+00,1.04268201926226000E+01,6.52322090073154000E+01
2.30610000000000000E+02,0.00000000000000000E+00,1.03720568120004000E+01,6.53622227102313000E+01
2.30620000000000000E+02,0.00000000000000000E+00,1.03175809010965000E+01,6.54915539315006000E+01
2.30630000000000000E+02,0.00000000000000000E+00,1.02633909508948000E+01,6.56202062536772000E+01
2.30640000000000000E+02,0.00000000000000000E+00,1.02094854602999000E+01,6.57481832405092000E+01
2.30650000000000000E+02,0.00000000000000000E+00,1.01558629360965000E+01,6.58754884370379000E+01
2.30660000000000000E+02,0.00000000000000000E+00,1.01025218929076000E+01,6.60021253696951000E+01
2.30670000000000000E+02,0.00000000000000000E+00,1.00494608531534000E+01,6.61280975464018000E+01
2.30680000000000000E+02,0.00000000000000000E+00,9.99667834701022000E+00,6.62534084566646000E+01
2.30690000000000000E+02,0.00000000000000000E+00,9.94417291237001000E+00,6.63780615716728000E+01
2.30700000000000000E+02,0.00000000000000000E+00,9.89194309479982000E+00,6.65020603443943000E+01
